timestamp,symbol,assetType,price,changePct,rsi,belowHigh,aboveLow,volume
2026-08-08T02:02:06.405Z,GE,stock,370.08,-1.193432118542258,39.976243801564195,1.470963066179447,0.30083713462463907,2499182
2026-08-08T02:02:06.405Z,LMT,stock,587.95,0.875010723170631,56.82577925011293,0.0000020762022197606278,1.743456629894016,578717
2026-08-08T02:02:06.405Z,RTX,stock,223.03,-0.09854423292273186,64.263505821351,-5.473268765718086e-7,1.0969581537342536,2100622
2026-08-08T02:02:06.405Z,NOC,stock,571.58,0.6763659421566266,57.49337531737496,0.06381860485614785,1.835085904629101,347700
2026-08-08T02:02:06.405Z,DE,stock,620.83,0.9742371999219324,33.02390279906888,1.014047165396323,1.412984322864003,930633
2026-08-08T02:02:06.405Z,BABA,stock,128.41,1.2617301474647065,51.33923705722071,0.07781068485737257,1.856111930546666,5616393
2026-08-08T02:02:06.405Z,PDD,stock,91.76,1.0016510731975905,60.86975751611584,0.26086956521738575,0.9794180989517467,3735409
2026-08-08T02:02:06.405Z,SNOW,stock,330.49,3.927672955974846,90.78219703000775,0.006054208657456534,2.4029048601563283,5438948
2026-08-08T02:02:06.405Z,DDOG,stock,233.93,2.023638187448216,43.18926098285529,4.8407443120929114,0.03420735274600415,8357824
2026-08-08T02:02:06.405Z,PANW,stock,363.86,1.2156110044785682,65.29973951235641,1.5876479625412858,1.0104932449507984,4574502
2026-08-08T02:02:06.405Z,CRWD,stock,214.42,3.389748782487102,93.69769449739701,0.5795883430972804,1.9700175883076227,5655347
2026-08-08T02:02:06.405Z,NET,stock,300.27,5.569032802446991,68.49505051618158,6.999719843581229,1.4185809341984197,8373097
2026-08-08T02:02:06.405Z,ROKU,stock,153.11,2.025721330045992,47.08752246824817,0.22156855979401086,1.189612365639769,2766279
2026-08-08T02:02:06.405Z,PINS,stock,23.68,1.5002143163309107,68.88898935839545,0.4832951289145647,1.6527148420052933,9187846
2026-08-08T02:02:06.405Z,ADBE,stock,265.21,1.9097755917614396,70.063075233495,1.777715489063365,1.283175030806021,4581951
2026-08-08T02:02:06.405Z,AMAT,stock,539.14,2.2105103511033533,54.16809214277569,0.9943885830838866,2.0402783986877115,3993268
2026-08-08T02:02:06.405Z,LRCX,stock,311.35,1.8249010694312853,61.049559835351374,1.0110319497785747,2.2764556423984073,6681568
2026-08-08T02:02:06.405Z,KLAC,stock,198.11,2.5307939136735405,53.17831694692317,1.6042497251614138,1.270287539936109,7785770
2026-08-08T02:02:06.405Z,TXN,stock,286.08,2.7586206896551753,66.78172289689138,-0.000004693699311151188,1.6956391464234026,7683505
2026-08-08T02:02:06.405Z,ADI,stock,389.93,3.3447297977790154,50.699403067614384,0.4671252093136862,1.0574041290515888,2819649
2026-08-08T02:02:06.405Z,MRVL,stock,218.72,3.885247458915174,63.737907606352714,1.2505756235962484,6.035776152452069,19380429
2026-08-08T02:02:06.405Z,CDNS,stock,339.24,0.24230246439335534,80.24326462444513,2.417693129280607,1.0003558021739938,1783517
2026-08-08T02:02:06.405Z,SNPS,stock,415.99,2.4656387014138605,93.36388211248105,0.10326435182467293,1.5166874982824459,1159231
2026-08-08T02:02:06.405Z,WDAY,stock,179.64,5.52161654135337,83.25033402162032,1.6183363186002115,1.194229200380843,3298524
2026-08-08T02:02:06.405Z,TEAM,stock,149.07,35.30906780430244,43.650848114449026,2.255586276794308,4.420009621716472,20000013
2026-08-08T02:02:06.405Z,ZS,stock,168.68,3.7392373923739313,71.44804699388396,0.26607040136035853,1.224196242092817,2079385
2026-08-08T02:02:06.405Z,OKTA,stock,148.32,3.3516828095603115,77.38116863457464,0.8721804511278242,0.9391571632401671,2079850
2026-08-08T02:02:06.405Z,MDB,stock,398.8,7.783783783783788,85.1247094391284,0.17521902377972182,2.719969614477397,1686051
2026-08-08T02:02:06.405Z,FSLR,stock,250.05,2.420742197100035,40.506955734191386,6.425417686650639,0.8469461897981732,5127121
2026-08-08T02:02:06.405Z,ENPH,stock,41.87,5.545752457776647,60.99587820768515,1.310052654866825,3.8700039036531035,5392472
2026-08-08T02:02:06.405Z,NEE,stock,84.65,0.05910165484634914,44.86102013893374,0.8113018446187609,1.2802083578655217,6434043
2026-08-08T02:02:06.405Z,DUK,stock,124.85,0.7667473769168592,45.12633788153379,0.41477445576287486,1.8764526462986832,3757834
2026-08-08T02:02:06.405Z,SO,stock,92.69,-0.2260495156081894,39.603870646089696,0.9405770513403837,0.9893032863537533,3739371
2026-08-08T02:02:06.405Z,T,stock,23.79,0.3374103753690354,42.66413921899623,0.481073764242783,1.475856305477774,34433106
2026-08-08T02:02:06.405Z,VZ,stock,47.06,0.14896786550329918,69.87921906022501,0.000002918170363953021,1.8394307127631189,12270903
2026-08-08T02:02:06.405Z,CMCSA,stock,25.36,0.7548669050456802,28.813975741588436,0.4904869819810403,1.1971290520789126,17517178
2026-08-08T02:02:06.405Z,TMUS,stock,177.19,-1.5447018947602384,57.672248147131484,1.196089237217134,0.29717642646773035,3702607
2026-08-08T02:02:06.405Z,AXP,stock,340.91,-0.4932866316403963,61.41187789380851,0.6354007290097845,0.7566111571758593,1686995
2026-08-08T02:02:06.405Z,MA,stock,562.95,-2.2571403767688167,56.78453527549943,1.406350615332903,0.17884181951659495,3003740
2026-08-08T02:02:06.405Z,BLK,stock,1136.39,0.6278225449393559,30.237810665448023,0.5382777716522087,0.6443107946087048,343861
2026-08-08T02:02:06.405Z,SCHW,stock,107.6,-0.05573100501579256,63.93426220076544,-0.0000014181030875503661,1.2705882352941122,5458378
2026-08-08T02:02:06.405Z,C,stock,135,0.881781497534006,55.3489560416164,0.09250693802035154,1.2069874936040403,8053203
2026-08-08T02:02:06.405Z,TFC,stock,52.35,-0.4563605248146073,33.683754025554734,0.6452811455125659,0.4412913906921266,3576556
2026-08-08T02:02:06.405Z,USB,stock,63.94,0.2037298229117622,46.428214606853835,0.1873205794052585,1.0909090909090873,2349429
2026-08-08T02:02:06.405Z,CB,stock,350.31,-1.0507584103042031,41.73890736678226,0.5959236819147996,0.5193687230989963,1083456
2026-08-08T02:02:06.405Z,PGR,stock,215.33,-0.004643819076804544,67.84144226503368,0.018570422108114586,1.5995081247255218,1736114
2026-08-08T02:02:06.405Z,AMGN,stock,410.945,1.5054958626651773,77.32705832018611,0.05958375445696036,2.1920759481144243,1460955
2026-08-08T02:02:06.405Z,GILD,stock,133.21,1.795812318508325,48.00008138020833,0.6192131659996674,1.6792653884504034,7783619
2026-08-08T02:02:06.405Z,BMY,stock,64.72,0.8885424785658504,71.96939046804378,0.0000018861296401619667,1.3070387421225749,7040339
2026-08-08T02:02:06.405Z,REGN,stock,784.36,1.5865615003043607,62.57084219841464,0.17308592804481931,2.1548156139155865,551223
2026-08-08T02:02:06.405Z,ISRG,stock,378.81,1.3646945492494242,79.24853748266088,0.2028522576279269,1.4896182183523115,2458292
2026-08-08T02:02:06.405Z,TMO,stock,594,2.410261715113275,90.54885552547378,0,2.6962024728731477,1325315
2026-08-08T02:02:06.405Z,DHR,stock,204.76,2.390239023902391,64.21301710983913,0.0829515843735981,2.811807709840903,2734670
2026-08-08T02:02:06.405Z,ELV,stock,394.2,0.7153806847215154,44.97158692296899,0.3790781300877118,1.6450911647906665,468726
2026-08-08T02:02:06.405Z,CI,stock,282.49,2.630336058128977,56.28711876176379,0.23308985015399658,2.5967907885547694,1891898
2026-08-08T02:02:06.405Z,CVS,stock,95.7,-0.5404281854084348,58.85429084608904,0.48871600072160437,0.5252133064979553,12160391
2026-08-08T02:02:06.405Z,MDT,stock,87.16,1.4432029795158225,98.76517627556066,0.000004201593878549383,2.408646898069816,3859300
2026-08-08T02:02:06.405Z,SYK,stock,339.03,0.47417242094655654,61.69701184460704,0.08251969013834493,1.674936662149739,1346433
2026-08-08T02:02:06.405Z,HON,stock,246.21,2.2721608374179607,63.91144910415436,0.12169669121777148,2.643100434347833,2822224
2026-08-08T02:02:06.405Z,UPS,stock,104.5,1.2596899224806173,46.153733292251715,0.6748399302832434,1.4563106796116505,4408572
2026-08-08T02:02:06.405Z,FDX,stock,318.57,0.854782030582198,63.52812361774794,0.26922727843347577,1.3102202680965958,878397
2026-08-08T02:02:06.405Z,DAL,stock,91.34,-0.6958034355294634,49.16523400191022,0.7885667642446167,0.5061650093356864,3334321
2026-08-08T02:02:06.405Z,UAL,stock,129.56,0.3407682775712498,54.41999662788738,0.4686165610554934,1.4009575048624945,2168759
2026-08-08T02:02:06.405Z,AAL,stock,15.94,-0.5614472863381262,45.78301624471168,1.0552489379940075,0.8860747314878659,35127841
2026-08-08T02:02:06.405Z,LUV,stock,47.05,0.23434171282488164,52.40270739988414,0.2649692402376356,1.488350691467349,2385555
2026-08-08T02:02:06.405Z,CARR,stock,64.01,0.0781738586616702,57.64710106227813,0.9899481991856,0.7238407056835949,3968323
2026-08-08T02:02:06.405Z,ETN,stock,448.68,0.355633094007925,47.361722905585104,1.553451293207119,0.49949327628972034,1485613
2026-08-08T02:02:06.405Z,EMR,stock,158.26,0.8603658147982884,37.32533965092105,0.5935754657115073,0.5463825520102671,1347751
2026-08-08T02:02:06.405Z,MMM,stock,182.9,1.211886447899949,46.346952426075084,0.23998928039668882,2.024876243112078,1656479
2026-08-08T02:02:06.405Z,WM,stock,227.68,-0.5807606654731166,50.26440380833751,1.6331144060408056,0.32165810159684755,1559396
2026-08-08T02:02:06.405Z,LIN,stock,489.98,-0.02652465772989644,62.37140160453043,0.5015762302373163,0.6346372401565197,1730583
2026-08-08T02:02:06.405Z,APD,stock,303.44,1.173646305681509,71.77815074372542,0.03788199125555902,2.3130399009789016,515388
2026-08-08T02:02:06.405Z,FCX,stock,69.62,2.1120563215019033,59.88685344827586,1.199171761591715,1.1771580731659137,9182703
2026-08-08T02:02:06.405Z,NEM,stock,112.98,7.161149577918994,70.72407264343155,0.5895305911864314,1.431968248129814,9261983
2026-08-08T02:02:06.405Z,EOG,stock,134.74,-1.0719530102789865,35.9891008174387,1.1662890117357065,0.7175969722401426,2457824
2026-08-08T02:02:06.405Z,COP,stock,117.61,0.7279890373415504,44.11766172503378,0.7175410189447418,2.0831533153365,4243520
2026-08-08T02:02:06.405Z,MPC,stock,298.2,-0.3508771929824599,48.276054175848664,0.9836902149092103,2.5253094278018544,1322248
2026-08-08T02:02:06.405Z,PSX,stock,203.91,-0.783378746594012,47.7696095114923,0.956870427477324,1.5639765207544818,2506099
2026-08-08T02:02:06.405Z,HAL,stock,31.89,-1.9071055059981468,38.61363327340575,1.6347877818604881,0.36192095310887806,8260276
2026-08-08T02:02:06.405Z,BKR,stock,61.55,-1.9123505976095663,25.823347224699603,2.021803371307794,0.000001239544207538263,4699597
2026-08-08T02:02:06.405Z,WMB,stock,70.4,-1.8952062430323289,45.8335099393888,1.6347627494943593,0.1707473289519759,4456045
2026-08-08T02:02:06.405Z,KMI,stock,30.85,-1.37468030690537,48.4536731162498,1.1059454983147785,0.2111422865358766,5941542
2026-08-08T02:02:06.405Z,PG,stock,145.79,-0.8028849425052779,55.730724693621546,-0.000004605163240775407,0.6767505406591202,7562397
2026-08-08T02:02:06.405Z,CL,stock,93.27,0.29032258064515704,40.86520826914331,0.2833203097598539,1.5017962993990595,2715849
2026-08-08T02:02:06.405Z,KMB,stock,109.68,0.9387078961899599,62.81584470383448,0.11383844526967539,2.3134357484685406,2639440
2026-08-08T02:02:06.405Z,PM,stock,189.57,0.8082956660462546,57.692543223989055,0.07380038422451876,1.5426629819117643,4256096
2026-08-08T02:02:06.405Z,MO,stock,68.35,0.8856088560885526,37.500158942081505,0.24809785667672538,1.1543588999535286,4153946
2026-08-08T02:02:06.405Z,MDLZ,stock,62.61,-0.22310756972111645,39.58345475063976,0.7057335707272284,0.772571903481099,5039989
2026-08-08T02:02:06.405Z,GIS,stock,36.89,2.273357360687553,72.4409921843555,-0.0000016545176827509046,2.4437703956808448,6247533
2026-08-08T02:02:06.405Z,KR,stock,56.73,-1.0293091416608573,69.87958452063609,0.026432165242919615,0.8892058720151702,5788558
2026-08-08T02:02:06.405Z,DG,stock,126.59,-0.6747744213417022,43.78933166289211,0.7370805208926814,0.5001595110403654,1708970
2026-08-08T02:02:06.405Z,DLTR,stock,130.9,0.9407772979642187,44.52371770150405,0.6376236967802801,1.701494189959411,1463279
2026-08-08T02:02:06.405Z,TJX,stock,161.36,-0.4319387881031646,29.943250876594703,0.6097973922368539,1.3376903407732514,4098113
2026-08-08T02:02:06.405Z,ROST,stock,255.23,0.36176320239077797,53.72324307945371,0.2696147912949816,1.5780154896157421,1213496
2026-08-08T02:02:06.405Z,BKNG,stock,214.42,3.389748782487102,88.03645231196963,0.5380841549318512,2.197227250869587,7136957
2026-08-08T02:02:06.405Z,MAR,stock,353.91,-1.6014680123446468,38.142396188293475,1.5398759786434197,0.018369280072536177,1668334
2026-08-08T02:02:06.405Z,HLT,stock,317.6,-1.360332939934156,45.285262089751164,1.1792571255156459,0.12609955156865105,947511
2026-08-08T02:02:06.405Z,CMG,stock,32.79,-2.7291604865025265,35.187453519401544,1.4427425643502296,0.07630279510842958,18294262
2026-08-08T02:02:06.405Z,YUM,stock,150.76,-0.9981612818492318,46.05228285748705,0.704736756998341,0.27269296963119916,1078458
2026-08-08T02:02:06.405Z,EL,stock,88.35,3.3454205170195337,39.76822830748928,0.47312905142394956,3.6850146100981744,1755537
2026-08-08T02:02:06.405Z,LULU,stock,128.58,3.0866672011545004,88.63641618051649,0.0388749754445272,2.9875863608056616,2756210
2026-08-08T02:02:06.405Z,BTC-USD,crypto,64866.91,-0.026585841598319216,45.76939938623411,0.0837014074744348,0.0971678456334301,22094430208
