timestamp,symbol,assetType,price,changePct,rsi,belowHigh,aboveLow,volume
2026-08-08T22:38:59.642Z,GE,stock,370.08,-1.193432118542258,39.976243801564195,1.470963066179447,0.30083713462463907,2499182
2026-08-08T22:38:59.642Z,LMT,stock,587.95,0.875010723170631,56.82577925011293,0.0000020762022197606278,1.743456629894016,578717
2026-08-08T22:38:59.642Z,RTX,stock,223.03,-0.09854423292273186,64.263505821351,-5.473268765718086e-7,1.0969581537342536,2100622
2026-08-08T22:38:59.642Z,NOC,stock,571.58,0.6763659421566266,57.49337531737496,0.06381860485614785,1.835085904629101,347700
2026-08-08T22:38:59.642Z,DE,stock,620.83,0.9742371999219324,33.02390279906888,1.014047165396323,1.412984322864003,930633
2026-08-08T22:38:59.642Z,BABA,stock,128.41,1.2617301474647065,51.33923705722071,0.07781068485737257,1.856111930546666,5616393
2026-08-08T22:38:59.642Z,PDD,stock,91.76,1.0016510731975905,60.86975751611584,0.26086956521738575,0.9794180989517467,3735409
2026-08-08T22:38:59.642Z,SNOW,stock,330.49,3.927672955974846,90.78219703000775,0.006054208657456534,2.4029048601563283,5438948
2026-08-08T22:38:59.642Z,DDOG,stock,233.93,2.023638187448216,43.18926098285529,4.8407443120929114,0.03420735274600415,8357824
2026-08-08T22:38:59.642Z,PANW,stock,363.86,1.2156110044785682,65.29973951235641,1.5876479625412858,1.0104932449507984,4574502
2026-08-08T22:38:59.642Z,CRWD,stock,214.42,3.389748782487102,93.69769449739701,0.5795883430972804,1.9700175883076227,5655347
2026-08-08T22:38:59.642Z,NET,stock,300.27,5.569032802446991,68.49505051618158,6.999719843581229,1.4185809341984197,8373097
2026-08-08T22:38:59.642Z,ROKU,stock,153.11,2.025721330045992,47.08752246824817,0.22156855979401086,1.189612365639769,2766279
2026-08-08T22:38:59.642Z,PINS,stock,23.68,1.5002143163309107,68.88898935839545,0.4832951289145647,1.6527148420052933,9187846
2026-08-08T22:38:59.642Z,ADBE,stock,265.21,1.9097755917614396,70.063075233495,1.777715489063365,1.283175030806021,4581951
2026-08-08T22:38:59.642Z,AMAT,stock,539.14,2.2105103511033533,54.16809214277569,0.9943885830838866,2.0402783986877115,3993268
2026-08-08T22:38:59.642Z,LRCX,stock,311.35,1.8249010694312853,61.049559835351374,1.0110319497785747,2.2764556423984073,6681568
2026-08-08T22:38:59.642Z,KLAC,stock,198.11,2.5307939136735405,53.17831694692317,1.6042497251614138,1.270287539936109,7785770
2026-08-08T22:38:59.642Z,TXN,stock,286.08,2.7586206896551753,66.78172289689138,-0.000004693699311151188,1.6956391464234026,7683505
2026-08-08T22:38:59.642Z,ADI,stock,389.93,3.3447297977790154,50.699403067614384,0.4671252093136862,1.0574041290515888,2819649
2026-08-08T22:38:59.642Z,MRVL,stock,218.72,3.885247458915174,63.737907606352714,1.2505756235962484,6.035776152452069,19380429
2026-08-08T22:38:59.642Z,CDNS,stock,339.24,0.24230246439335534,80.24326462444513,2.417693129280607,1.0003558021739938,1783517
2026-08-08T22:38:59.642Z,SNPS,stock,415.99,2.4656387014138605,93.36388211248105,0.10326435182467293,1.5166874982824459,1159231
2026-08-08T22:38:59.642Z,WDAY,stock,179.64,5.52161654135337,83.25033402162032,1.6183363186002115,1.194229200380843,3298524
2026-08-08T22:38:59.642Z,TEAM,stock,149.07,35.30906780430244,43.650848114449026,2.255586276794308,4.420009621716472,20000013
2026-08-08T22:38:59.642Z,ZS,stock,168.68,3.7392373923739313,71.44804699388396,0.26607040136035853,1.224196242092817,2079385
2026-08-08T22:38:59.642Z,OKTA,stock,148.32,3.3516828095603115,77.38116863457464,0.8721804511278242,0.9391571632401671,2079850
2026-08-08T22:38:59.642Z,MDB,stock,398.8,7.783783783783788,85.1247094391284,0.17521902377972182,2.719969614477397,1686051
2026-08-08T22:38:59.642Z,FSLR,stock,250.05,2.420742197100035,40.506955734191386,6.425417686650639,0.8469461897981732,5127121
2026-08-08T22:38:59.642Z,ENPH,stock,41.87,5.545752457776647,60.99587820768515,1.310052654866825,3.8700039036531035,5392472
2026-08-08T22:38:59.642Z,NEE,stock,84.65,0.05910165484634914,44.86102013893374,0.8113018446187609,1.2802083578655217,6434043
2026-08-08T22:38:59.642Z,DUK,stock,124.85,0.7667473769168592,45.12633788153379,0.41477445576287486,1.8764526462986832,3757834
2026-08-08T22:38:59.642Z,SO,stock,92.69,-0.2260495156081894,39.603870646089696,0.9405770513403837,0.9893032863537533,3739371
2026-08-08T22:38:59.642Z,T,stock,23.79,0.3374103753690354,42.66413921899623,0.481073764242783,1.475856305477774,34433106
2026-08-08T22:38:59.642Z,VZ,stock,47.06,0.14896786550329918,69.87921906022501,0.000002918170363953021,1.8394307127631189,12270903
2026-08-08T22:38:59.642Z,CMCSA,stock,25.36,0.7548669050456802,28.813975741588436,0.4904869819810403,1.1971290520789126,17517178
2026-08-08T22:38:59.642Z,TMUS,stock,177.19,-1.5447018947602384,57.672248147131484,1.196089237217134,0.29717642646773035,3702607
2026-08-08T22:38:59.642Z,AXP,stock,340.91,-0.4932866316403963,61.41187789380851,0.6354007290097845,0.7566111571758593,1686995
2026-08-08T22:38:59.642Z,MA,stock,562.95,-2.2571403767688167,56.78453527549943,1.406350615332903,0.17884181951659495,3003740
2026-08-08T22:38:59.642Z,BLK,stock,1136.39,0.6278225449393559,30.237810665448023,0.5382777716522087,0.6443107946087048,343861
2026-08-08T22:38:59.642Z,SCHW,stock,107.6,-0.05573100501579256,63.93426220076544,-0.0000014181030875503661,1.2705882352941122,5458378
2026-08-08T22:38:59.642Z,C,stock,135,0.881781497534006,55.3489560416164,0.09250693802035154,1.2069874936040403,8053203
2026-08-08T22:38:59.642Z,TFC,stock,52.35,-0.4563605248146073,33.683754025554734,0.6452811455125659,0.4412913906921266,3576556
2026-08-08T22:38:59.642Z,USB,stock,63.94,0.2037298229117622,46.428214606853835,0.1873205794052585,1.0909090909090873,2349429
2026-08-08T22:38:59.642Z,CB,stock,350.31,-1.0507584103042031,41.73890736678226,0.5959236819147996,0.5193687230989963,1083456
2026-08-08T22:38:59.642Z,PGR,stock,215.33,-0.004643819076804544,67.84144226503368,0.018570422108114586,1.5995081247255218,1736114
2026-08-08T22:38:59.642Z,AMGN,stock,410.945,1.5054958626651773,77.32705832018611,0.05958375445696036,2.1920759481144243,1460955
2026-08-08T22:38:59.642Z,GILD,stock,133.21,1.795812318508325,48.00008138020833,0.6192131659996674,1.6792653884504034,7783619
2026-08-08T22:38:59.642Z,BMY,stock,64.72,0.8885424785658504,71.96939046804378,0.0000018861296401619667,1.3070387421225749,7040339
2026-08-08T22:38:59.642Z,REGN,stock,784.36,1.5865615003043607,62.57084219841464,0.17308592804481931,2.1548156139155865,551223
2026-08-08T22:38:59.642Z,ISRG,stock,378.81,1.3646945492494242,79.24853748266088,0.2028522576279269,1.4896182183523115,2458292
2026-08-08T22:38:59.642Z,TMO,stock,594,2.410261715113275,90.54885552547378,0,2.6962024728731477,1325315
2026-08-08T22:38:59.642Z,DHR,stock,204.76,2.390239023902391,64.21301710983913,0.0829515843735981,2.811807709840903,2734670
2026-08-08T22:38:59.642Z,ELV,stock,394.2,0.7153806847215154,44.97158692296899,0.3790781300877118,1.6450911647906665,468726
2026-08-08T22:38:59.642Z,CI,stock,282.49,2.630336058128977,56.28711876176379,0.23308985015399658,2.5967907885547694,1891898
2026-08-08T22:38:59.642Z,CVS,stock,95.7,-0.5404281854084348,58.85429084608904,0.48871600072160437,0.5252133064979553,12160391
2026-08-08T22:38:59.642Z,MDT,stock,87.16,1.4432029795158225,98.76517627556066,0.000004201593878549383,2.408646898069816,3859300
2026-08-08T22:38:59.642Z,SYK,stock,339.03,0.47417242094655654,61.69701184460704,0.08251969013834493,1.674936662149739,1346433
2026-08-08T22:38:59.642Z,HON,stock,246.21,2.2721608374179607,63.91144910415436,0.12169669121777148,2.643100434347833,2822224
2026-08-08T22:38:59.642Z,UPS,stock,104.5,1.2596899224806173,46.153733292251715,0.6748399302832434,1.4563106796116505,4408572
2026-08-08T22:38:59.642Z,FDX,stock,318.57,0.854782030582198,63.52812361774794,0.26922727843347577,1.3102202680965958,878397
2026-08-08T22:38:59.642Z,DAL,stock,91.34,-0.6958034355294634,49.16523400191022,0.7885667642446167,0.5061650093356864,3334321
2026-08-08T22:38:59.642Z,UAL,stock,129.56,0.3407682775712498,54.41999662788738,0.4686165610554934,1.4009575048624945,2168759
2026-08-08T22:38:59.642Z,AAL,stock,15.94,-0.5614472863381262,45.78301624471168,1.0552489379940075,0.8860747314878659,35127841
2026-08-08T22:38:59.642Z,LUV,stock,47.05,0.23434171282488164,52.40270739988414,0.2649692402376356,1.488350691467349,2385555
2026-08-08T22:38:59.642Z,CARR,stock,64.01,0.0781738586616702,57.64710106227813,0.9899481991856,0.7238407056835949,3968323
2026-08-08T22:38:59.642Z,ETN,stock,448.68,0.355633094007925,47.361722905585104,1.553451293207119,0.49949327628972034,1485613
